timestamp,mode,burner_cmd,load_factor,door_open,fan_cmd,SP_Zone_01,T_Zone_01,T_Load_01,T_Zone_01_true,T_Load_01_true,SP_Zone_02,T_Zone_02,T_Load_02,T_Zone_02_true,T_Load_02_true,SP_Zone_03,T_Zone_03,T_Load_03,T_Zone_03_true,T_Load_03_true,P_Draft,P_Draft_true,T_Zone_01_error,T_Load_01_error,T_Zone_02_error,T_Load_02_error,T_Zone_03_error,T_Load_03_error,P_Draft_error,T_Zone_01_quality,T_Load_01_quality,T_Zone_02_quality,T_Load_02_quality,T_Zone_03_quality,T_Load_03_quality,P_Draft_quality
2026-01-01 00:10:00,warmup,0.4568115942028986,0.8801159601731472,0,0.8073573612421879,69.04347826086956,66.03565738518003,51.931170512245856,69.48570642437014,52.184476137982095,70.20289855072464,59.1270409934784,59.84215252537081,60.637116288438,60.676621332943654,71.36231884057972,62.72100608597525,56.997240687037284,61.36354007739495,57.62963933502525,-22.06393800297131,-22.020946662027594,none,none,none,none,none,none,none,good,good,good,good,good,good,good
2026-01-01 00:11:00,warmup,0.4574927536231884,0.8731889574728849,0,0.6926816414271144,70.14782608695653,73.25522192054501,52.500606291707264,71.93156704594129,52.88550532957579,71.4231884057971,60.14025940941304,65.19407648821672,60.579149669830265,62.50812204003405,72.69855072463768,59.96922339452664,58.12659183226784,61.781315194544256,58.33553561144863,-22.412995744624535,-21.68527621243767,none,none,none,none,none,none,none,good,good,good,good,good,good,good
2026-01-01 00:12:00,warmup,0.45817391304347826,0.924225684798331,0,0.7434491074304884,71.25217391304348,73.1449635503306,53.61261994342266,73.19738470056448,53.25818649869324,72.64347826086956,62.7819362004202,64.02745041240796,62.18008908177209,64.06274670972302,74.03478260869565,63.776809098669155,59.374167535944316,60.797080749328245,59.39340393618977,-20.877377584555408,-21.306954393447487,none,none,none,none,none,none,none,good,good,good,good,good,good,good
2026-01-01 00:13:00,warmup,0.4588550724637681,0.8053046890527218,0,0.7799556792835187,72.35652173913044,74.87330410412154,50.22080573888425,74.72451151035882,53.76957726144285,73.86376811594202,60.54754263066925,64.48042143409155,63.58920166146133,65.88073774217195,75.37101449275363,59.05745953415414,59.97943309308878,58.85664664239474,60.71542661620686,-20.965005432023634,-21.362429451384216,none,none,none,none,none,none,none,good,good,good,good,good,good,good
2026-01-01 00:14:00,warmup,0.459536231884058,0.8589845058469282,0,0.7214412391822927,73.4608695652174,75.34338120190203,53.868742676702496,75.64116605806707,54.029312967165204,75.08405797101449,66.08218107442742,67.17169871646792,64.4090177333928,67.64967652074822,76.7072463768116,57.90738723151328,60.75241940434418,57.39982569206425,62.167668532044225,-21.342966353756065,-21.238983754514734,none,none,none,none,none,none,none,good,good,good,good,good,good,good
2026-01-01 00:15:00,warmup,0.46021739130434786,0.8705708058962631,0,0.7815814881369888,74.56521739130434,73.89528080456499,52.93920916011386,75.7344860895806,54.435117750514,76.30434782608695,65.76450385345093,70.8154853673847,65.95750617920415,69.50288429741046,78.04347826086956,60.01301714317663,65.73986010339218,56.070168336862736,63.96541888070338,-21.092657889305794,-21.432790413695983,none,none,none,none,none,none,none,good,good,good,good,good,good,good
2026-01-01 00:16:00,warmup,0.4608985507246377,0.8391552705691073,0,0.8011315614198482,75.66956521739131,76.92210342802056,53.596662618295575,77.0130664001178,54.928801486094464,77.52463768115942,64.34332605421477,71.04167804528929,66.88836850255626,71.12537801100916,79.37971014492754,57.25528003435662,62.21075444168855,54.62543803617648,65.41278582560172,-22.02888091542027,-21.995189178331557,none,none,none,none,none,none,none,good,good,good,good,good,good,good
2026-01-01 00:17:00,warmup,0.46157971014492755,0.835045603636355,0,0.7378918433485042,76.77391304347826,80.96786270456843,55.97130929442912,79.72237997294788,55.56592844641753,78.74492753623188,68.10389094513832,70.93105464657933,67.77281549494236,72.56720017776134,80.71594202898551,55.99283146239632,67.77157777853584,53.89625670323904,67.06966440489005,-21.96685610388069,-22.289951775429394,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:18:00,warmup,0.4622608695652174,0.9300067788845195,0,0.7700622850260486,77.87826086956522,85.07706445330477,55.38557556112727,82.24702990269174,55.912594634410745,79.96521739130435,67.55242626202642,73.11396160552702,68.30448646335317,74.29126713466516,82.05217391304348,55.18162589940473,67.94101660222667,53.9885312579941,67.9623818712694,-22.541740639042956,-22.442678139587045,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:19:00,warmup,0.46294202898550724,0.8306487085030819,0,0.7306099486714198,78.98260869565217,84.28238768607352,56.11287927040958,84.04415143365607,56.621677107652324,81.1855072463768,70.79660391431906,77.8318791498381,69.53619847324542,75.72447634005675,83.38840579710146,57.129460680708235,67.85124039728558,54.073173227072374,68.93329620005643,-22.405185206062857,-22.595698975224312,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:20:00,warmup,0.46362318840579714,0.8431362059373061,0,0.7792536931365115,80.08695652173913,84.70334799063315,56.93474168507682,85.80242699557243,57.26071567292232,82.40579710144928,67.18947460708542,74.60298717789344,70.44998122868208,76.75181046009774,84.72463768115942,57.36132336041372,70.62443646692385,55.55272961766815,69.653064031657,-22.40654339768958,-22.282891142269722,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:21:00,warmup,0.464304347826087,0.8540537902008535,0,0.7668150318885342,81.19130434782609,89.22613843104865,54.9150343229488,87.2745792122501,57.52450100807318,83.62608695652173,69.16212991426946,75.60005311116248,71.57184232277903,77.45808083259404,86.06086956521739,56.36666542235766,70.40260014406468,58.09646570135417,70.85924983984988,-21.40730975090742,-22.1266229216923,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:22:00,warmup,0.46498550724637683,0.858000390286736,0,0.770750694316283,82.29565217391304,86.91806810143608,55.45536294970276,87.42925082866462,57.76079095141287,84.8463768115942,75.82665019326821,78.86321688727452,71.74724071520268,77.73341223157595,87.39710144927537,64.41879460984376,72.55537021234088,60.56357570884101,72.36634296089207,-22.085584144840663,-22.131993376556625,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:23:00,warmup,0.4656666666666667,0.8775205015216807,0,0.805390825015495,83.4,87.67886204706572,59.3628684823552,88.23978030744638,58.05021174854673,86.06666666666666,70.24631343753649,78.77208574440262,71.63170105915547,78.13943771793744,88.73333333333333,66.84938868962496,73.16545838275331,62.128217117565704,73.59041769888374,-22.256577844627444,-22.331462757220034,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:24:00,warmup,0.4663478260869565,0.8598358070150833,0,0.7786624253306353,84.50434782608696,89.10871490313532,56.65567284119853,89.26761990016087,58.36028740201494,87.28695652173913,72.31299408403328,78.3818387912096,71.74006680955455,78.9826407529258,90.0695652173913,65.07489448571837,73.65204702558503,64.64867014372756,74.72979130271558,-22.52378835874438,-22.540343880227073,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:25:00,warmup,0.46702898550724636,0.8896366644605185,0,0.8050277902372701,85.6086956521739,92.10580560619773,57.937622219167714,91.15226043501531,58.974969880234184,88.5072463768116,73.57290389948288,80.22557332935196,71.34893009419481,80.3093349429198,91.40579710144928,67.1248352247595,76.09563645319209,66.1399997890331,76.19805449366825,-23.029583483795307,-22.985682750365203,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:26:00,warmup,0.46771014492753626,0.8785066210833379,0,0.7837952829930441,86.71304347826087,90.05694996037299,59.94283155964615,92.35552540153996,59.93967823983817,89.72753623188406,74.76921772698827,83.59457491140611,71.67844047885404,80.95901141307591,92.74202898550725,67.55109692632352,77.7643777525723,67.35671574274323,77.537701622822,-23.228310092227215,-23.31085346075597,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:27:00,warmup,0.4683913043478261,0.896509890117492,0,0.7289038034413519,87.81739130434784,93.43193988384671,60.51838700912397,93.37177878398768,61.55195462391598,90.94782608695652,74.09044710735678,79.67676738527652,72.04090690587944,81.37153435120669,94.07826086956521,65.68675358092959,78.22941391284945,68.88544644517522,78.50416596687748,-23.30598015962059,-23.25510539480179,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:28:00,warmup,0.46907246376811595,0.9417702905170638,0,0.7728572583177293,88.92173913043479,93.87453294387286,62.171026671618,94.10768221515384,63.045268470721176,92.16811594202898,69.36442047348302,82.48196616700238,70.64306672714602,81.92669882460737,95.4144927536232,71.66360364022748,76.31787658481322,71.3591806098575,79.24993720893224,-23.040950123174056,-23.262064701749157,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:29:00,warmup,0.4697536231884058,0.8318167622720635,0,0.7798221691364661,90.02608695652174,92.61103057553498,61.655905780390114,93.52231222635479,64.8066234732959,93.38840579710146,72.1255119766293,82.08523217688064,71.2188949589668,82.62460700931636,96.75072463768116,73.35163054363616,79.97631869006096,73.91425800796443,80.02252989585473,-23.13087807245312,-23.245998920786356,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:30:00,warmup,0.47043478260869565,0.9573078984322732,0,0.7218913302522267,91.13043478260869,97.77189744828206,63.38794203504232,94.92045628103998,65.69992779294732,94.6086956521739,72.51202089636288,85.3203626412,71.3952599497414,83.24853135065575,98.08695652173913,74.70560002913126,81.14140372940028,76.26050506230843,80.95040781055269,-22.66532484507409,-23.058762154874536,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:31:00,warmup,0.47111594202898555,0.8531293577373219,0,0.8053874643448888,92.23478260869565,91.66318917957001,66.44252996165268,94.60159662938219,67.10537958051093,95.82898550724637,75.00640454653532,81.63058553247221,72.56453935940631,84.21442041937148,99.4231884057971,79.84202210532072,84.60004343305708,79.50912188950709,81.56592780561827,-23.76163479939254,-23.339302154902896,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:32:00,warmup,0.4717971014492754,0.9096028174783924,0,0.7675452506546145,93.33913043478262,93.17525948911744,67.59241551868355,93.3722623937763,68.3859867047683,97.04927536231884,75.95122877909368,84.69830909795547,74.20738631191423,85.4240499677017,100.75942028985507,80.82679742817004,80.59364075157275,83.36528104729935,82.0672511796903,-23.225512337958236,-23.301987848815575,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:33:00,warmup,0.47247826086956524,0.8851328211114022,0,0.7766691209573328,94.44347826086957,92.34350106482111,70.14415240204752,92.12714070289152,69.93920789780623,98.2695652173913,74.6198911572468,86.82152210020962,75.8766899878722,86.50410430749952,102.09565217391304,87.69049854848818,79.80726985477195,86.37846806691792,82.76262220090167,-23.414854484481992,-23.331831922590442,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:34:00,warmup,0.4731594202898551,0.8630731231094193,0,0.7388537959340257,95.54782608695652,90.13610794388346,70.97068221276763,89.90341385389098,71.27040927247778,99.48985507246377,76.10267074389223,87.63756467021031,77.90850826321665,86.99842637748752,103.43188405797102,93.89021366770402,82.17984821656165,89.07594061220021,83.76914920968852,-22.64007881505969,-22.926902616393086,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:35:00,warmup,0.4738405797101449,0.7806397026999808,0,0.7680486876598812,96.65217391304348,91.05587171070896,70.85767266247369,88.55884015041501,72.64317081416034,100.71014492753622,83.0652974473262,86.3247225212161,80.322994227887,87.44089207174935,104.76811594202898,92.20901426507798,84.71283806005515,91.87919450042227,84.77367061008538,-23.128956064251014,-22.960364628219313,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:36:00,warmup,0.47452173913043477,0.9599194676758367,0,0.774989235207221,97.75652173913043,83.03555818944031,72.92272407562677,86.89839165971622,74.05920015225983,101.9304347826087,79.4293802285867,88.78332416972005,81.63958050227077,88.08845497084519,106.10434782608695,97.72440262491443,87.80837061165082,93.87649977688373,85.95175190828864,-22.30008988936753,-22.558456602527816,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:37:00,warmup,0.4752028985507247,0.8423828214922339,0,0.7563282981811974,98.8608695652174,85.08659375270868,73.06940114207596,85.82448797219227,75.1783820818582,103.15072463768115,84.8598847977557,89.69399440504941,83.74508003140693,88.91762691197225,107.44057971014493,93.33992106478937,85.91193571279408,96.2947475594049,86.79611741173099,-22.820441537880075,-22.446708762069406,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:38:00,warmup,0.4758840579710145,0.8416113546761183,0,0.7686574084024256,99.96521739130435,83.54932171159305,75.39947796800645,85.24055493545507,76.02766645088747,104.37101449275362,86.14615438996876,87.0978711032544,84.83328685966339,89.98480782840073,108.7768115942029,97.34926110562047,85.4334228591063,98.4579846626307,87.91754321429492,-22.007523683351124,-22.2591545982046,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:39:00,warmup,0.47656521739130436,0.9347592667219411,0,0.7027723144917588,101.0695652173913,82.17484341392031,73.60164984352178,84.82289352205372,75.92209887533055,105.59130434782608,84.62437253528009,91.40283682320339,86.82851344583487,91.18932783392877,110.11304347826086,101.60157431673407,90.0183545373353,99.96711084617172,89.52078350490535,-21.66309675750968,-22.069705099388962,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:40:00,warmup,0.4772463768115942,0.8862444683204772,0,0.8073405659672067,102.17391304347827,83.56133373132155,75.01996777634022,84.76728400735163,75.97833379330379,106.81159420289855,87.6937414273786,92.13633650649079,88.2167584374613,91.73493317755195,111.44927536231884,103.39026718724774,90.0426729670932,101.91203389400613,90.67295257926486,-22.613105664809815,-22.34385682885384,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:41:00,warmup,0.47792753623188405,0.9781573564093928,0,0.7331759907387997,103.27826086956523,85.21566187634934,74.87189331809437,84.63159100463713,75.94773999925596,108.03188405797101,88.0805081981085,93.22554362898913,89.77119805544343,91.90422793908141,112.78550724637681,105.56830687211978,94.7513403775757,103.21552020732697,91.78845520695712,-22.631268339948733,-22.24904013247394,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:42:00,warmup,0.4786086956521739,0.9679593170756363,0,0.7012553388684715,104.38260869565218,84.39350774717245,75.87151119655853,85.03889723715453,75.84402954052644,109.25217391304348,93.842571612407,92.01610615558508,91.14080341185591,92.57036028922651,114.12173913043478,104.328672986327,94.24131805624118,104.5310622812439,92.69242014944474,-22.76323692507232,-22.384538597452394,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:43:00,warmup,0.4792898550724638,0.9201364701132321,0,0.7380316498000855,105.48695652173913,89.58064821524083,73.33859699399021,86.27953865188225,76.13384105329588,110.47246376811594,91.34764635786046,91.94007843343239,93.06547510096742,93.5278121816775,115.45797101449276,103.81809873065968,92.17056267019646,105.35900397081407,93.28895995696831,-22.822826138580094,-22.548056837938027,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:44:00,warmup,0.47997101449275364,0.8981173119220778,0,0.7419173751852871,106.59130434782608,84.49584276015123,74.74975768068376,87.33675307664639,76.5221391852625,111.6927536231884,95.62932303816379,93.08162668153538,94.60442085429786,94.78634045759688,116.79420289855072,107.3925286738292,94.24799511192978,106.77356587653685,93.96765566123449,-22.61517960383979,-22.50565015008884,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:45:00,warmup,0.4806521739130435,0.9243417778413274,0,0.7833951997055555,107.69565217391305,88.47784903189165,73.45746564428006,88.01693853961027,76.9517368996541,112.91304347826087,95.3328901913122,95.76352811518584,95.73481604031403,96.33127257746995,118.13043478260869,106.97291169263657,92.0830839815783,107.91441895483013,94.41382878397721,-22.618501577412545,-22.784882805354265,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:46:00,warmup,0.48133333333333334,0.8214003613893732,0,0.7397904375799558,108.80000000000001,89.0031666413392,76.06366708581906,88.5970035779702,76.78833593718947,114.13333333333333,98.97728627640957,98.134409275614,96.71995921037778,97.76212957281197,119.46666666666667,108.42305139709853,92.39365504937392,109.50912383307573,94.58894025608504,-22.824567778378867,-23.06154274142757,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:47:00,warmup,0.4820144927536232,0.8963925254054772,0,0.7758523260940285,109.90434782608696,89.51602188473926,74.47416001334862,89.42749860727653,76.68603179695526,115.35362318840579,98.92064916002238,98.5692022167804,97.8806994666338,99.44816209820887,120.80289855072463,113.1113145904451,95.20776435689793,111.80460544048181,94.58707506196808,-23.67593405118246,-23.480071060953325,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:48:00,warmup,0.4826956521739131,0.8959542374831161,0,0.7386590411588387,111.00869565217391,91.03782697679212,73.71106327327166,90.0246241800907,76.50177169802363,116.57391304347826,101.45302412791105,99.80817719298943,100.05095107446225,100.8576074580441,122.1391304347826,114.12405012126905,94.50355156972569,113.7008090823301,94.91704224581387,-23.731701523875902,-23.54548369910473,none,drift,none,none,none,none,none,good,bad,good,good,good,good,good
2026-01-01 00:49:00,warmup,0.4833768115942029,0.8658662302818056,0,0.8337754885863583,112.11304347826086,89.90081124871585,73.24131480398266,90.45695214704642,76.62100761855885,117.79420289855072,101.57245074899753,101.08503167457516,101.20982351543924,102.4116093905313,123.47536231884058,116.4830281342196,95.8894484374853,115.24262779573307,95.07033395466169,-22.945564316542267,-23.665095647552484,none,drift,none,none,none,none,stuck,good,bad,good,good,good,good,bad
2026-01-01 00:50:00,warmup,0.48405797101449277,0.9027835151181106,0,0.7840438429043429,113.21739130434783,90.53466443913707,73.47799738809249,89.74715011832764,76.55471218501461,119.01449275362319,102.67944458397702,104.10309646034784,99.88955917527102,103.86170608528228,124.81159420289855,114.97217824035074,92.85739831324531,115.84830732567868,95.15182446284349,-22.945564316542267,-23.922640928513434,none,drift,none,none,none,none,stuck,good,bad,good,good,good,good,bad
2026-01-01 00:51:00,warmup,0.4847391304347826,0.8180957485730876,0,0.8264906672865215,114.32173913043479,90.49377934394138,73.55093547513509,91.03246996361457,76.14026322389275,120.23478260869564,97.8453300977267,104.66341348660305,98.82489829208465,104.81742092411461,126.14782608695653,115.0224234412089,95.86090899169706,115.57616915284171,95.29519883892989,-22.945564316542267,-23.83311250887476,none,drift,none,none,none,none,stuck,good,bad,good,good,good,good,bad
2026-01-01 00:52:00,warmup,0.48542028985507246,0.9366015575617512,0,0.7374871262143003,115.42608695652174,90.21202608237027,73.00407678546172,91.17316926660548,75.6661464969004,121.45507246376812,99.33060934918184,102.6455029091447,97.5143108108077,105.16077369145648,127.4840579710145,118.20060205326443,95.97253805757869,117.45287272150662,95.72791490171247,-22.945564316542267,-23.65219103806602,none,drift,none,none,none,none,stuck,good,bad,good,good,good,good,bad
2026-01-01 00:53:00,warmup,0.4861014492753623,0.9565488367656546,0,0.787953572846441,116.5304347826087,91.10970805501204,75.1397326490827,92.83636058744023,75.79862862786867,122.67536231884057,97.52413625424688,106.47302702592164,96.71863183462638,105.11856211614635,128.82028985507247,121.92945734706457,95.01529228793913,118.75338998519817,95.9354821222293,-22.945564316542267,-23.46550699052819,none,drift,none,none,none,none,stuck,good,bad,good,good,good,good,bad
2026-01-01 00:54:00,warmup,0.4867826086956522,0.8286472351157876,0,0.7394747299354376,117.63478260869566,94.44875551544642,73.01218406015407,95.28980142941877,75.71685598266338,123.89565217391304,96.77314003003508,104.69149972092465,96.38100744644086,105.22596997048011,130.15652173913043,118.53457218654465,94.22842136061075,120.51457500161155,95.36352146600085,-22.945564316542267,-23.403434819044413,none,drift,none,none,none,none,stuck,good,bad,good,good,good,good,bad
2026-01-01 00:55:00,warmup,0.48746376811594205,0.9011550035986079,0,0.7856330968872302,118.73913043478261,99.51036576647091,73.63123369195016,98.32501156935247,76.08695689057694,125.1159420289855,96.01132400965689,105.8550695161159,95.81172431214416,105.37273130923033,131.4927536231884,124.70768478516575,96.20682456502581,121.97298520481749,95.61782648756328,-22.945564316542267,-23.145717230284124,none,drift,none,none,none,none,stuck,good,bad,good,good,good,good,bad
2026-01-01 00:56:00,warmup,0.4881449275362319,0.9716544844572346,0,0.7887368975914864,119.84347826086957,100.26920182022097,71.48710472185887,101.22025644239808,76.42873662654999,126.33623188405797,91.72486103537602,105.18070939698711,95.24062368810404,105.44223197009366,132.8289855072464,123.57595575022725,98.1437731205635,122.66428827312332,96.38066943131356,-22.945564316542267,-22.742429501391225,none,drift,none,none,none,none,stuck,good,bad,good,good,good,good,bad
2026-01-01 00:57:00,warmup,0.48882608695652174,0.9162872347693355,0,0.7206784834954514,120.94782608695652,105.54383129414833,72.88853512517595,104.34686025491001,76.2166424382461,127.55652173913043,96.67529546283401,103.90336993260223,94.89303054806136,105.47624029892329,134.16521739130434,124.83579021949804,98.08067548744104,122.29011546478777,97.34969970459116,-22.945564316542267,-22.075350427294943,none,drift,none,none,none,none,stuck,good,bad,good,good,good,good,bad
2026-01-01 00:58:00,warmup,0.4895072463768116,0.8448554027275883,0,0.7345318260446615,122.05217391304348,107.11532869523226,75.9895981215575,107.52575967067146,76.27882651904667,128.7768115942029,95.20275702401946,104.63444025881215,94.13876290717032,105.52082958552965,135.50144927536232,124.26954801419645,99.43734335097646,122.45995403528119,98.44385813501874,-22.945564316542267,-21.76608982505658,none,drift,none,none,none,none,stuck,good,bad,good,good,good,good,bad
2026-01-01 00:59:00,warmup,0.49018840579710143,0.8477720290571267,0,0.7337534245571553,123.15652173913044,110.80647341075402,76.46988206270782,110.88540566222305,77.1246944060948,129.99710144927536,95.91717649677724,105.32207967148683,92.78032451536377,106.04990702303682,136.8376811594203,123.24699686926134,98.55947688301111,123.46101691626214,99.40716440597035,-22.945564316542267,-22.120278939171747,none,drift,none,none,none,none,stuck,good,bad,good,good,good,good,bad
2026-01-01 01:00:00,warmup,0.49086956521739133,0.9401488898494704,0,0.7237484448999223,124.26086956521739,116.6823903619676,72.67530436274508,114.46069926757849,78.13262668977387,131.2173913043478,91.64512415498169,105.16881003062129,90.83497045441017,106.4020121941977,138.17391304347825,125.62469426610683,100.1774848154182,124.20488297142579,99.5601445327755,-22.945564316542267,-21.961178208213656,none,drift,none,none,none,none,stuck,good,bad,good,good,good,good,bad
2026-01-01 01:01:00,warmup,0.4915507246376812,0.9896929957140406,0,0.7470417608570254,125.36521739130436,116.68539006600776,77.92835227285667,118.81447543967484,78.85162118253584,132.43768115942026,86.82785382032526,108.20402733796094,88.1048188846755,106.38287072885834,139.51014492753623,125.71156798968617,99.5752212162317,123.03541604779332,99.58787578542388,-22.945564316542267,-22.00731379179469,none,drift,none,none,none,none,stuck,good,bad,good,good,good,good,bad
